StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,Participation in class,"Test scores (Math, Reading, Writing)",Final grade,Internet access at home (Yes/No)
1251,16,0,2,1,2.012399544,18,0,3,0,1,0,0,1.234141389,4,Active,"75,62,65",D,Yes
1252,15,0,1,1,6.1926362,7,0,2,1,0,0,0,2.127408866,3,Moderate,"79,60,97",C,No
1253,18,0,0,2,13.27468721,3,1,1,1,0,0,0,2.913887649,2,Moderate,"90,61,65",C,Yes
1254,15,0,0,4,13.31568803,3,0,3,0,0,0,1,3.119393913,1,Moderate,"77,57,78",C,No
1255,15,1,3,2,5.724486145,18,1,0,0,0,0,0,1.036378738,4,Active,"90,93,65",B,No
1256,17,0,1,3,9.202052531,10,0,4,1,0,0,1,2.403284547,3,Active,"71,82,54",D,Yes
1257,17,0,0,2,3.86894456,0,1,3,0,0,0,0,3.156508064,1,Moderate,"87,92,53",C,No
1258,16,1,0,2,4.207441631,7,1,2,0,1,1,0,2.723471859,2,Passive,"58,77,84",C,Yes
1259,18,1,0,1,0.460941768,14,0,1,1,1,0,0,1.530951146,4,Moderate,"84,100,56",B,No
1260,17,0,0,2,17.934931,0,0,1,0,0,0,0,3.468581349,1,Passive,"79,55,72",D,No
1261,15,1,0,2,4.214133301,6,0,1,1,0,0,0,2.302032044,3,Active,"70,63,54",D,Yes
1262,16,0,0,2,4.550677539,20,1,1,1,0,0,0,1.265677909,4,Passive,"59,93,58",C,Yes
1263,15,0,2,2,5.592028653,19,0,2,1,1,0,1,1.479602228,4,Active,"96,76,56",C,No
1264,15,0,0,2,2.548161434,19,0,4,0,0,1,1,1.445076719,4,Active,"51,71,80",D,No
1265,17,0,2,1,12.78525766,23,0,2,0,0,0,0,0.80943381,4,Passive,"88,60,51",D,Yes
1266,16,1,2,2,1.502859064,10,1,3,0,0,0,0,2.15023327,3,Moderate,"91,74,94",B,No
1267,18,0,0,1,2.684048527,26,0,3,0,0,0,0,0.559143716,4,Moderate,"80,79,79",C,Yes
1268,18,1,1,3,12.89513453,28,0,3,0,0,0,0,0.580788485,4,Active,"93,95,60",B,No
1269,17,1,0,1,6.79321241,13,0,0,0,1,1,1,1.602089196,4,Moderate,"85,66,65",C,No
1270,17,1,2,0,14.15895653,21,1,2,0,1,0,0,1.002798364,4,Moderate,"57,52,78",D,No
1271,16,1,0,2,11.14849489,15,0,3,0,0,0,0,1.663063453,4,Active,"83,55,60",D,Yes
1272,18,0,1,2,5.120423461,13,0,3,0,0,0,1,1.53154646,4,Passive,"83,99,56",C,No
1273,18,1,1,2,13.01655901,11,0,4,0,0,0,0,2.205842147,3,Moderate,"65,58,82",D,No
1274,18,0,0,1,2.325473606,16,0,3,0,0,0,1,1.155338561,4,Moderate,"62,87,55",D,No
1275,15,1,0,2,10.72820766,13,1,1,0,0,0,0,2.15375834,3,Moderate,"89,54,94",C,Yes
1276,18,1,1,1,8.742962101,9,0,2,1,0,0,1,2.592786686,2,Active,"54,78,69",D,No
1277,15,0,2,3,5.357471656,23,0,0,1,1,0,0,0.912330507,4,Active,"73,79,75",C,No
1278,16,0,0,3,12.08009995,28,1,3,0,0,0,0,0.695630933,4,Passive,"76,73,98",B,Yes
1279,15,0,1,2,17.42667185,13,1,2,0,0,0,0,2.139619891,3,Moderate,"60,50,57",F,No
1280,16,1,0,1,19.978094,17,0,3,0,0,0,0,1.550449331,4,Moderate,"62,64,82",D,Yes
1281,18,1,2,2,12.15525537,21,0,4,0,0,0,1,1.5475367,4,Moderate,"94,80,55",C,Yes
1282,18,0,0,0,8.094117487,8,1,3,0,0,1,0,2.966548034,2,Passive,"71,80,55",D,No
1283,16,0,2,2,4.504142004,16,0,2,1,0,0,1,1.633679371,4,Moderate,"86,72,92",B,Yes
1284,17,0,0,1,5.141921788,5,1,1,0,0,0,0,2.33254032,3,Active,"61,76,81",C,No
1285,16,0,0,3,9.589099563,7,1,3,1,1,1,0,3.270262309,1,Moderate,"70,80,90",B,Yes
1286,17,1,0,0,7.345554026,25,0,1,0,0,0,0,0.346470593,4,Moderate,"77,90,69",C,Yes
1287,15,0,0,2,18.27629045,12,1,1,0,0,0,0,1.894904336,4,Active,"68,84,89",B,No
1288,15,0,1,2,7.365909353,17,0,1,0,0,0,0,1.456742601,4,Passive,"89,96,63",B,Yes
1289,15,0,0,2,7.468891823,4,0,2,1,0,0,0,2.553723151,2,Active,"65,77,84",C,Yes
1290,18,0,2,0,7.670690249,5,0,1,0,0,0,0,2.224197461,3,Passive,"82,77,84",B,Yes
1291,15,1,0,4,16.73240421,20,1,4,0,1,1,0,1.847600418,4,Active,"70,50,85",D,No
1292,17,0,0,2,13.01576642,18,0,4,1,0,0,0,1.849760707,4,Passive,"72,74,95",B,No
1293,15,1,0,2,12.28337701,3,0,4,0,0,1,0,3.268794216,1,Passive,"97,71,84",B,Yes
1294,16,0,0,1,6.682860448,6,1,0,0,0,0,1,2.546516637,2,Active,"86,73,57",C,Yes
1295,16,0,0,2,16.35808354,3,0,4,0,0,0,0,3.101229221,1,Passive,"97,74,84",B,No
1296,18,1,0,2,0.767277227,24,0,4,0,0,1,0,0.655954078,4,Active,"81,81,76",C,No
1297,16,0,0,0,17.41594345,10,1,4,0,1,0,0,3.088512306,1,Passive,"55,91,76",C,Yes
1298,17,1,0,1,10.254998,11,1,3,0,0,0,0,1.992559805,4,Moderate,"96,91,88",A,No
1299,15,1,1,3,7.965004697,13,1,3,0,1,0,0,2.605247446,2,Active,"76,64,58",D,No
1300,18,0,1,1,9.943345614,12,1,1,0,0,0,0,1.733972454,4,Active,"90,78,93",B,Yes
1301,15,1,0,1,13.34831061,28,0,3,1,0,0,0,1.113848788,4,Passive,"54,97,78",C,Yes
1302,15,1,0,2,0.25530853,9,0,0,1,0,0,0,1.649250252,4,Passive,"79,83,73",C,No
1303,17,1,3,2,17.43103713,17,0,2,0,0,0,0,1.33755498,4,Passive,"54,95,55",D,No
1304,16,1,1,0,8.934790506,15,0,4,0,0,0,0,1.984659919,4,Moderate,"84,52,52",D,No
1305,16,1,1,2,6.859330394,4,0,2,0,1,1,0,3.060881656,1,Active,"91,87,61",C,Yes
1306,15,1,0,1,2.764911313,7,1,1,0,0,0,0,2.392897358,3,Passive,"68,56,51",F,No
1307,18,1,2,0,8.789307487,13,0,4,0,0,0,0,2.08379699,3,Moderate,"79,67,58",D,No
1308,16,1,2,0,9.926455426,4,0,4,0,1,0,1,3.645738049,0,Active,"82,64,58",D,Yes
1309,18,0,1,3,8.07293389,25,0,1,1,0,0,0,0.322286082,4,Active,"73,51,72",D,Yes
1310,16,0,3,1,13.57320188,27,0,3,0,1,0,0,1.129514334,4,Active,"82,76,72",C,No
1311,18,1,0,0,8.417930575,23,0,2,1,0,0,0,0.630756944,4,Moderate,"63,54,91",D,Yes
1312,17,0,0,2,19.22835156,7,0,2,0,0,1,1,3.157229639,1,Moderate,"75,63,60",D,Yes
1313,18,1,2,3,11.98555036,24,0,1,0,0,0,0,0.680087787,4,Moderate,"98,78,92",B,No
1314,17,1,2,1,16.14955871,25,0,0,0,0,0,0,0.796359848,4,Active,"76,80,71",C,Yes
1315,17,0,0,2,2.187118062,5,1,1,0,1,0,0,2.844039215,2,Passive,"73,85,57",C,Yes
1316,18,1,0,0,7.945825859,15,1,0,0,1,0,0,1.253451854,4,Moderate,"79,52,52",D,No
1317,17,1,0,2,6.736954029,27,0,4,0,0,0,0,0.534508881,4,Active,"59,61,66",D,No
1318,15,1,0,2,11.38964776,3,1,3,1,0,0,0,3.191046118,1,Moderate,"98,97,94",A,No
1319,17,1,2,2,17.2222704,11,0,3,0,0,1,0,2.815421275,2,Active,"66,50,98",C,Yes
1320,16,0,1,1,1.566764355,10,0,3,0,0,0,0,2.157122303,3,Active,"87,79,95",B,No
1321,18,1,0,1,1.451495961,2,0,1,1,0,0,0,2.72382806,2,Active,"99,92,66",B,No
1322,15,1,0,1,17.00635416,11,0,4,1,0,0,0,2.627693906,2,Passive,"82,77,80",C,No
1323,18,1,0,1,4.257001721,29,1,3,1,1,0,0,0.912415621,4,Moderate,"57,85,94",C,Yes
1324,16,0,0,0,13.37506509,4,0,2,0,0,0,0,2.609623082,2,Moderate,"95,88,80",B,No
1325,16,1,1,2,10.85756265,5,1,1,0,1,0,0,2.981992255,2,Active,"55,71,62",D,No
1326,16,0,3,4,16.6578719,18,0,3,0,0,0,0,1.625082774,4,Moderate,"57,67,68",D,Yes
1327,17,0,2,4,2.501778197,17,0,3,0,1,0,0,1.361698418,4,Passive,"69,99,82",B,No
1328,17,1,0,3,2.595659314,15,1,3,0,0,0,0,1.916961896,4,Active,"82,90,55",C,Yes
1329,18,1,2,2,11.13636721,22,0,0,0,0,0,0,1.011253195,4,Active,"95,51,70",C,Yes
1330,18,0,2,2,18.92757307,10,0,1,1,1,0,0,2.332159041,3,Passive,"99,80,85",B,No
1331,15,1,2,1,8.299955167,4,0,2,1,1,1,0,3.387938348,1,Active,"51,58,61",F,No
1332,15,0,0,2,6.538842005,8,0,3,0,1,0,0,2.384690791,3,Active,"65,67,61",D,Yes
1333,18,0,0,2,12.13378646,2,0,0,0,0,0,0,2.780816996,2,Passive,"83,86,54",C,No
1334,17,1,0,2,18.60897201,29,0,2,0,1,0,1,0.534835754,4,Moderate,"77,91,51",C,Yes
1335,16,1,0,2,16.73855666,7,0,2,0,0,0,0,2.542214349,2,Active,"97,88,90",A,Yes
1336,18,0,0,1,19.90967221,5,0,3,0,0,0,0,3.007129067,1,Active,"81,94,60",C,No
1337,15,0,0,1,0.451371664,3,0,2,1,0,0,0,2.985809814,2,Passive,"65,68,52",D,No
1338,17,0,0,3,2.257162894,11,0,2,0,1,0,0,1.949306057,4,Active,"51,88,80",C,No
1339,18,0,2,0,12.18935527,11,0,3,0,0,0,0,2.147845196,3,Passive,"81,73,99",B,Yes
1340,18,1,0,2,16.41152879,24,0,4,0,0,0,1,1.175768025,4,Passive,"82,50,67",D,No
1341,17,1,0,3,5.704886846,20,0,1,1,0,0,0,1.400363254,4,Moderate,"72,99,96",B,No
1342,18,1,3,2,4.784221761,15,0,1,1,0,1,0,1.755544023,4,Passive,"92,71,63",C,No
1343,17,1,3,2,15.73951599,9,0,4,1,0,1,0,2.900096239,2,Moderate,"88,58,57",D,Yes
1344,16,1,2,1,1.127637077,21,0,2,0,0,0,0,1.033459491,4,Active,"59,68,100",C,Yes
1345,17,0,3,1,7.387652952,13,0,3,0,0,0,1,1.907742363,4,Passive,"67,74,54",D,Yes
1346,17,1,1,3,10.11618445,12,0,3,0,0,0,0,1.88090929,4,Moderate,"50,69,88",D,Yes
1347,17,1,3,2,11.20697349,8,0,1,0,1,1,0,2.614950354,2,Passive,"83,82,76",B,No
1348,18,1,0,2,14.57230314,6,0,3,1,0,1,0,3.107135594,1,Active,"68,95,98",B,Yes
1349,18,1,0,0,7.096914469,11,0,3,0,0,0,0,1.386464562,4,Moderate,"83,77,99",B,No
1350,17,1,0,0,12.25368689,4,0,2,0,0,0,0,2.833760072,2,Passive,"52,69,81",D,Yes
1351,18,0,0,4,11.70750846,17,0,0,0,0,1,0,1.086151397,4,Passive,"80,69,67",C,No
1352,15,0,0,1,10.95232201,3,0,4,0,0,0,0,2.87403736,2,Moderate,"92,74,96",B,Yes
1353,15,0,1,2,12.80966586,1,0,2,0,1,0,0,2.895671305,2,Passive,"61,95,61",C,Yes
1354,18,1,2,0,5.188983421,2,1,3,0,0,0,0,3.181307602,1,Moderate,"65,75,51",D,Yes
1355,18,0,1,2,1.692975072,25,0,3,0,0,0,0,0.471283109,4,Active,"93,69,97",B,No
1356,17,0,0,3,2.385433441,11,1,2,0,0,0,0,2.211379528,3,Moderate,"78,86,66",C,Yes
1357,16,1,2,2,4.491647653,2,1,3,1,1,0,0,3.375252255,1,Active,"78,72,100",B,No
1358,18,1,1,1,10.00395871,3,0,4,0,1,0,0,3.203858191,1,Active,"54,69,64",D,No
1359,15,1,0,2,16.80885501,5,0,2,0,0,1,0,3.350179111,1,Passive,"85,59,58",D,No
1360,17,0,1,2,14.02586684,11,0,2,0,0,0,0,1.72579153,4,Active,"79,61,59",D,Yes
1361,18,0,0,2,15.78081208,18,0,4,1,0,0,0,2.216603815,3,Passive,"80,78,68",C,Yes
1362,15,1,0,3,7.019512479,9,0,1,1,0,0,1,2.004627317,3,Active,"78,71,67",C,Yes
1363,15,1,3,2,8.093074833,29,1,0,0,0,0,0,0.715742046,4,Passive,"53,95,66",C,Yes
1364,16,0,0,3,7.87363772,0,1,4,0,0,1,0,3.880640085,0,Active,"57,59,98",C,No
1365,17,0,0,2,3.837463688,16,0,3,1,0,1,0,1.689528158,4,Passive,"99,70,84",B,Yes
1366,17,1,2,1,1.224333163,15,0,4,1,1,0,1,1.757978804,4,Active,"97,76,56",C,Yes
1367,16,1,2,1,11.81832186,8,0,0,0,0,0,0,2.136399546,3,Moderate,"72,88,57",C,No
1368,16,0,0,1,19.78433367,24,1,1,0,1,0,0,0.911568271,4,Moderate,"69,88,59",C,Yes
1369,17,1,0,3,3.336594099,20,1,1,0,0,0,0,1.13780111,4,Passive,"65,95,93",B,Yes
1370,17,0,0,2,0.933696398,8,1,3,1,0,0,1,2.349264927,3,Moderate,"87,58,64",D,Yes
1371,18,0,1,2,15.59063364,26,0,3,0,0,0,0,0.623747437,4,Active,"88,88,80",B,Yes
1372,18,0,0,1,5.051720134,22,0,2,0,0,1,0,0.341029446,4,Passive,"95,71,64",C,Yes
1373,16,0,0,1,16.59287611,8,0,0,0,0,0,0,2.223813667,3,Passive,"59,83,68",C,No
1374,18,1,3,2,14.07873334,11,0,3,0,0,0,1,2.328240385,3,Active,"61,71,72",D,No
1375,15,1,1,2,18.91347074,22,1,2,1,0,0,0,1.623077822,4,Passive,"67,59,57",D,Yes
1376,18,0,0,1,8.178544715,8,1,1,1,0,0,0,2.200896322,3,Moderate,"94,97,100",A,Yes
1377,18,0,1,2,13.23939679,14,0,4,0,1,0,0,2.584110655,2,Moderate,"61,67,65",D,Yes
1378,15,0,1,0,9.297095616,1,0,1,1,0,0,0,2.996503304,2,Active,"90,100,56",B,No
1379,16,0,0,1,12.61177395,10,0,3,0,0,1,0,2.373993481,3,Moderate,"68,91,99",B,Yes
1380,15,0,0,2,8.99197812,10,1,3,1,0,0,0,2.830404456,2,Moderate,"100,68,59",C,Yes
1381,18,1,2,1,3.772644928,7,0,2,1,1,0,1,2.525115534,2,Active,"58,54,89",D,Yes
1382,16,1,0,4,10.15794832,22,0,1,1,0,0,0,1.042981651,4,Passive,"70,51,67",D,Yes
1383,18,1,1,1,10.57168403,5,0,2,1,0,0,1,2.661096904,2,Passive,"73,65,64",D,No
1384,15,1,0,1,16.21207697,20,0,3,0,0,0,0,1.599593888,4,Active,"66,72,65",D,No
1385,15,0,0,1,14.71041412,19,1,1,1,0,0,0,1.799409149,4,Moderate,"83,58,65",D,Yes
1386,18,0,0,2,13.27583248,6,0,3,0,0,0,0,2.657638557,2,Moderate,"85,56,80",C,No
1387,17,0,0,2,2.267741911,2,0,4,0,0,0,0,2.998484062,2,Active,"91,67,69",C,No
1388,17,0,0,2,14.41232581,7,0,4,0,0,1,0,2.977408433,2,Active,"97,63,93",B,Yes
1389,15,0,0,0,10.00610313,17,0,2,0,0,0,0,1.375164137,4,Active,"92,76,58",C,No
1390,15,1,2,0,17.88199072,16,0,3,1,0,0,1,1.84886644,4,Moderate,"62,58,92",C,Yes
1391,17,0,3,2,18.39741868,10,0,4,0,0,0,0,2.4424562,3,Active,"83,100,66",B,No
1392,17,1,2,3,1.103131812,1,0,2,1,0,0,0,2.856038514,2,Active,"78,66,84",C,No
1393,18,1,2,3,16.41283121,24,1,1,1,0,0,0,1.20615023,4,Active,"72,84,52",D,Yes
1394,18,1,0,0,0.753947808,20,0,1,1,1,0,0,0.89590299,4,Passive,"83,61,52",D,Yes
1395,17,1,3,2,7.343392514,26,0,1,0,0,0,0,0.273190929,4,Active,"74,51,52",F,Yes
1396,18,0,0,3,10.84599951,23,0,3,0,0,1,0,0.667508961,4,Passive,"83,80,56",C,No
1397,18,1,3,1,2.962015973,18,0,2,0,0,0,0,1.089440604,4,Moderate,"78,59,81",C,No
1398,16,1,3,3,14.92627625,6,0,3,0,0,0,0,2.813211008,2,Active,"64,59,79",D,No
1399,18,1,2,1,0.167094083,17,1,3,1,0,0,1,1.86875859,4,Active,"82,71,86",C,No
1400,15,0,3,3,3.371980969,7,0,3,1,1,0,0,3.035693596,1,Moderate,"60,58,58",F,Yes
1401,18,0,1,2,11.6159366,13,0,3,0,0,0,1,2.135356801,3,Moderate,"74,74,64",C,No
1402,18,0,0,3,14.28775124,6,0,0,1,0,1,0,3.038116129,1,Passive,"87,87,90",B,No
1403,17,1,0,2,18.33286205,27,0,3,0,1,0,0,0.99412941,4,Passive,"94,81,64",C,Yes
1404,15,1,1,1,14.10993304,20,0,2,0,0,0,0,1.232557166,4,Active,"62,53,51",F,Yes
1405,18,0,0,3,13.43558541,27,0,2,0,1,0,0,0.864403743,4,Passive,"75,99,52",C,Yes
1406,18,1,1,1,7.886822927,26,0,0,0,0,0,0,0.115231855,4,Moderate,"59,71,66",D,No
1407,16,0,3,1,0.025688511,3,0,4,1,0,0,0,2.934586305,2,Active,"78,70,78",C,No
1408,18,0,0,2,2.403185175,16,0,4,1,0,0,0,2.046938817,3,Moderate,"85,69,73",C,Yes
1409,18,1,2,2,10.6910909,4,0,2,1,0,0,0,3.065473134,1,Passive,"63,58,83",D,No
1410,16,1,3,3,13.50259772,11,0,2,0,1,0,0,2.4370263,3,Moderate,"87,91,79",B,No
1411,17,1,3,1,8.348965678,8,0,3,0,1,0,0,2.427614636,3,Active,"79,100,80",B,Yes
1412,18,1,3,2,14.61358023,25,0,1,0,0,0,0,0.777150955,4,Passive,"62,85,74",C,Yes
1413,16,0,1,2,10.43724591,19,1,1,1,1,1,0,1.879575445,4,Active,"90,63,99",B,No
1414,15,0,3,0,1.483523912,12,0,3,0,0,0,0,1.596574874,4,Active,"50,68,95",C,No
1415,17,0,2,1,3.840325019,24,0,1,0,1,0,0,0.704595243,4,Moderate,"70,92,78",B,No
1416,15,0,0,1,16.79996446,27,0,2,1,1,0,0,0.764186697,4,Active,"94,61,67",C,Yes
1417,15,0,0,1,14.49825493,17,1,2,1,0,0,0,1.503416679,4,Passive,"56,85,82",C,Yes
1418,16,1,2,4,17.89523974,19,1,2,1,0,0,0,1.525837862,4,Passive,"84,69,81",C,No
1419,18,0,0,2,2.351144982,8,0,1,1,1,0,0,2.270841108,3,Active,"83,96,52",C,Yes
1420,16,0,1,2,19.80445069,3,0,2,0,0,0,0,3.402352539,1,Active,"52,94,100",B,No
1421,16,0,1,4,4.188134279,20,1,2,0,1,0,0,1.438204968,4,Passive,"86,67,67",C,Yes
1422,16,1,0,1,0.235597526,26,0,2,0,0,1,0,0.336571299,4,Moderate,"90,80,100",A,No
1423,16,1,1,3,19.94845878,7,0,3,0,0,0,0,3.112281137,1,Passive,"53,72,76",D,Yes
1424,17,1,2,2,5.621477709,0,1,4,0,0,1,0,3.770694722,0,Passive,"96,65,72",C,No
1425,18,1,0,3,13.36038905,16,0,1,0,0,0,0,1.655613323,4,Passive,"94,87,59",B,Yes
1426,15,0,0,1,3.533646284,24,0,3,1,0,0,1,1.050469692,4,Moderate,"57,71,54",D,Yes
1427,15,0,0,3,11.60457064,8,1,1,0,0,1,0,2.535391284,2,Passive,"73,78,67",C,No
1428,18,1,0,1,18.08069973,19,0,2,0,0,0,1,1.396090494,4,Active,"73,83,86",B,No
1429,15,1,3,1,6.403623349,12,0,2,1,1,0,0,2.025416982,3,Active,"66,69,53",D,No
1430,18,0,0,2,13.40507952,1,0,2,0,0,0,0,3.268302548,1,Passive,"53,73,82",D,Yes
1431,15,0,1,1,3.758071776,12,0,3,1,1,0,0,2.017218039,3,Passive,"75,50,52",F,No
1432,16,1,0,2,12.49590797,8,0,2,1,0,0,0,2.397682579,3,Moderate,"71,54,67",D,No
1433,15,1,0,2,6.729007036,29,0,2,1,0,0,0,0.287867323,4,Passive,"58,77,69",D,Yes
1434,18,1,2,2,4.224165172,19,0,3,0,1,1,0,1.548710211,4,Moderate,"56,68,62",D,Yes
1435,18,1,2,1,6.263641014,5,1,1,1,0,0,0,2.905242112,2,Active,"69,79,50",D,Yes
1436,18,0,0,0,3.57682137,27,0,1,0,1,0,0,0.248977131,4,Moderate,"64,71,65",D,Yes
1437,18,0,0,1,18.03832216,0,1,0,1,0,0,0,3.418409867,1,Active,"72,92,79",B,No
1438,18,0,0,2,7.943737726,27,1,1,0,0,0,0,0.582920886,4,Moderate,"69,57,59",D,No
1439,17,1,0,1,4.905586099,24,0,2,0,1,0,0,0.930028646,4,Moderate,"86,63,79",C,Yes
1440,17,1,1,1,8.96815682,4,0,2,1,0,1,0,2.679085718,2,Moderate,"81,78,69",C,Yes
1441,15,0,0,1,6.410723336,2,1,1,0,0,0,1,3.106230425,1,Active,"93,64,76",C,No
1442,18,0,0,0,14.88838508,3,0,0,1,0,0,1,2.781287884,2,Active,"82,62,82",C,No
1443,15,0,0,2,19.42439824,0,0,3,0,1,1,1,4,0,Moderate,"82,67,100",B,Yes
1444,18,0,3,3,8.760673134,13,0,3,1,1,1,0,2.332783964,3,Moderate,"57,100,84",B,No
1445,18,1,3,1,17.220668,8,1,4,1,0,0,0,3.06771837,1,Passive,"97,68,73",C,Yes
1446,17,0,0,2,11.31726147,29,0,4,0,1,0,0,0.869123386,4,Passive,"75,52,59",D,Yes
1447,17,0,2,2,3.144713302,23,0,4,0,1,0,1,1.520503877,4,Passive,"81,76,57",C,Yes
1448,16,0,0,2,13.81245484,3,0,3,1,1,1,1,3.289823142,1,Active,"87,83,99",B,Yes
1449,17,0,0,2,10.26868994,17,1,3,1,0,0,0,2.175739293,3,Moderate,"82,89,51",C,No
1450,16,0,2,2,13.01213047,13,0,1,0,0,0,0,1.852428691,4,Passive,"63,71,99",C,No
1451,16,0,3,2,17.79374825,24,0,3,1,1,0,1,1.47728877,4,Passive,"54,59,82",D,No
1452,16,0,3,0,8.808691413,3,0,0,0,0,0,0,2.878926863,2,Passive,"81,50,97",C,Yes
1453,16,1,1,2,18.02355246,24,0,3,0,1,1,0,1.058050772,4,Passive,"95,64,50",D,Yes
1454,16,1,0,2,15.01338029,9,0,2,0,0,0,1,2.57289042,2,Passive,"97,57,78",C,No
1455,15,1,2,0,9.772098518,2,0,3,1,0,1,0,3.587735587,0,Moderate,"59,92,73",C,Yes
1456,17,1,0,1,12.06444271,22,0,0,1,1,0,1,1.301418014,4,Moderate,"58,94,73",C,Yes
1457,16,0,1,4,6.51162265,6,1,2,0,1,1,0,3.209493136,1,Moderate,"55,85,58",D,Yes
1458,18,1,0,2,19.67194599,9,0,2,0,0,0,0,2.537230639,2,Moderate,"88,70,87",B,Yes
1459,17,1,1,2,13.34702326,12,0,1,1,0,0,0,1.989395759,4,Moderate,"57,55,99",C,Yes
1460,17,0,0,3,0.87693705,3,1,2,0,1,1,0,3.004233303,1,Moderate,"93,50,60",D,No
1461,16,0,0,2,6.532438115,17,0,0,1,1,0,0,1.513516756,4,Moderate,"56,73,84",C,No
1462,15,1,3,2,12.46628868,10,0,2,0,0,0,1,2.172740552,3,Passive,"97,92,91",A,No
1463,16,1,0,2,1.126665556,24,1,2,0,0,0,1,0.641649169,4,Moderate,"73,56,51",D,No
1464,15,0,1,3,0.477683826,3,0,3,0,1,0,0,2.753590232,2,Passive,"56,85,83",C,Yes
1465,18,1,0,2,9.000484791,23,0,2,1,0,1,0,1.038488352,4,Passive,"88,75,78",B,No
1466,17,0,0,2,6.653803594,13,0,2,1,1,0,0,2.255019103,3,Moderate,"96,76,72",B,Yes
1467,18,0,0,1,8.765972161,17,0,4,0,0,0,0,1.666702258,4,Moderate,"78,51,56",D,Yes
1468,15,0,0,4,5.253866198,7,0,2,0,0,0,0,2.49945943,3,Passive,"83,86,99",B,Yes
1469,15,0,2,2,3.294354939,26,1,2,0,0,0,0,0.278215459,4,Moderate,"87,93,91",A,No
1470,18,1,0,0,13.78286714,9,0,2,1,0,0,0,2.637594228,2,Moderate,"63,91,78",C,No
1471,15,0,3,3,10.29142233,4,0,3,1,1,0,1,3.057121728,1,Moderate,"54,88,78",C,Yes
1472,18,0,1,2,4.003084225,22,0,2,1,1,0,0,1.361932827,4,Passive,"53,87,58",D,Yes
1473,17,1,0,0,6.391788525,6,1,2,1,0,1,0,3.238931718,1,Active,"88,59,70",C,No
1474,18,0,1,2,11.83615815,11,1,3,1,1,0,0,2.573034385,2,Passive,"67,92,70",C,No
1475,17,1,1,2,1.444586965,24,0,0,0,0,0,0,0,4,Moderate,"62,95,72",C,No
1476,18,1,2,3,2.949060185,2,1,3,0,1,0,1,3.143909878,1,Moderate,"72,69,90",C,Yes
1477,15,1,0,1,1.464912082,25,1,2,1,0,0,0,1.0464634,4,Passive,"91,70,69",C,No
1478,18,0,0,3,16.24634665,3,0,2,0,0,0,1,2.868574228,2,Active,"53,76,81",C,No
1479,15,1,2,2,15.04818466,9,0,3,0,0,0,0,2.639447292,2,Passive,"84,99,77",B,No
1480,18,1,3,0,15.06625864,3,0,1,0,0,0,0,2.669749933,2,Moderate,"53,84,90",C,Yes
1481,18,0,2,4,14.32650687,14,1,3,0,1,1,0,2.794885283,2,Passive,"86,53,79",C,Yes
1482,16,1,0,2,13.38770847,28,1,4,0,0,0,1,1.186569729,4,Passive,"83,67,65",C,No
1483,15,1,2,1,9.539838308,9,0,2,0,0,0,0,2.520175259,2,Passive,"68,55,72",D,No
1484,16,1,0,2,12.84556327,20,0,4,0,0,1,0,1.601078488,4,Active,"77,58,95",C,Yes
1485,15,1,0,3,0.767231096,29,0,0,0,0,0,0,0,4,Moderate,"65,77,59",D,No
1486,16,1,0,1,12.42928845,21,1,3,0,0,1,0,1.595054759,4,Passive,"70,66,59",D,Yes
1487,17,0,1,1,15.55755411,15,1,2,1,0,0,0,2.222002853,3,Active,"74,97,73",B,Yes
1488,18,1,0,1,10.00716721,14,0,2,0,0,0,1,1.615093148,4,Active,"64,78,74",C,No
1489,15,1,0,1,7.150266569,18,0,1,1,1,0,1,1.675919431,4,Passive,"52,66,65",D,No
1490,15,0,2,2,5.548534696,28,0,2,1,0,0,0,0.214319504,4,Active,"63,76,89",C,No
1491,18,0,0,2,12.856041,19,1,1,1,0,0,0,1.556765557,4,Moderate,"66,88,79",C,No
1492,15,0,0,1,13.85602397,18,0,4,1,1,0,0,2.154199353,3,Passive,"96,66,68",C,No
1493,15,1,0,1,17.419352,17,0,3,0,1,0,0,2.070669312,3,Active,"92,62,91",B,No
1494,16,0,3,1,6.846681649,25,1,1,0,1,0,0,0.567237107,4,Passive,"99,96,81",A,Yes
1495,15,1,1,3,15.39544615,11,0,1,1,0,0,0,2.162688108,3,Moderate,"77,72,80",C,No
1496,17,1,0,1,11.22711648,24,1,3,0,0,1,0,1.291230426,4,Passive,"76,87,60",C,No
1497,17,0,2,4,17.65672981,15,0,2,0,1,1,0,2.340156389,3,Active,"84,86,64",C,Yes
1498,18,0,2,2,10.55624217,0,0,1,0,0,0,0,2.92396974,2,Moderate,"81,58,80",C,Yes
1499,15,1,0,1,10.35259657,15,1,2,1,0,1,0,2.190146602,3,Passive,"60,50,64",F,Yes
1500,18,0,1,3,11.55754163,1,0,2,0,0,0,0,3.074214192,1,Passive,"77,96,88",B,Yes
1501,17,1,2,2,14.9863071,23,0,1,0,0,0,0,1.009430322,4,Passive,"69,65,63",D,No
1502,15,0,1,2,19.29380958,14,0,3,1,1,0,0,2.118500602,3,Active,"89,74,72",C,Yes
